"COUNTY","STATE","POPEST2019","BEDS","HELIPADS","NONPROF","PRIVATE","GOVERNM","LAT","LON","Index","Beds_z","POPEST2019_z","HELIPADS_z","NONPROF_z","PRIVATE_z","GOVERNM_z"
"Millard County","Utah",13188,37,2,2,0,0,39.0364951,-113.0861444,2791,-0.255062266224212,-0.273739698761468,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Morgan County","Utah",12124,0,0,0,0,0,41.0784068,-111.6509149,2792,-0.288771060949432,-0.276930517734996,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Piute County","Utah",1479,0,0,0,0,0,38.310801,-112.1012191,2793,-0.288771060949432,-0.30885370192034,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Rich County","Utah",2483,0,0,0,0,0,41.661286,-111.2123631,2794,-0.288771060949432,-0.305842816347575,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Salt Lake County","Utah",1160437,2932,15,7,9,4,40.6632297,-111.9103124,2795,2.38242315889776,3.16673386943502,5.97624491610927,2.32121966297452,3.16524379197788,3.65721023713729
"San Juan County","Utah",15308,25,1,0,0,1,37.5859438,-109.7852018,2796,-0.265994848297256,-0.267382051934513,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Sanpete County","Utah",30939,43,2,1,0,1,39.3606305,-111.5767825,2797,-0.24959597518769,-0.220506402145776,0.299104122504934,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Sevier County","Utah",21620,27,1,1,0,0,38.7312956,-111.7866483,2798,-0.264172751285082,-0.248453058174261,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Summit County","Utah",42145,26,1,1,0,0,40.8320852,-111.1233396,2799,-0.265083799791169,-0.186900840663299,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Tooele County","Utah",72259,31,1,0,1,0,40.4062872,-113.1966394,2800,-0.260528557260734,-0.0965922668204204,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Uintah County","Utah",35734,39,1,0,1,0,40.1943199,-109.5770955,2801,-0.253240169212038,-0.206126724534811,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Utah County","Utah",636235,1033,5,3,4,1,40.0841662,-111.6259473,2802,0.652342045838476,1.59470972699015,1.60921353641363,0.745403278581729,1.27041545787079,0.525022003877604
"Wasatch County","Utah",34091,19,1,1,0,0,40.3348338,-111.1186992,2803,-0.271461139333778,-0.2110539008257,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Washington County","Utah",177556,261,2,2,0,0,37.2393471,-113.525776,2804,-0.0509874008607157,0.219181854848359,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Wayne County","Utah",2711,0,0,0,0,0,38.3079634,-111.1243088,2805,-0.288771060949432,-0.305159069424676,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Weber County","Utah",260213,477,2,1,1,0,41.2728039,-111.8860648,2806,0.145799076454084,0.467061106629286,0.299104122504934,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Addison County","Vermont",36777,25,0,1,0,0,44.0285618,-73.1491036,2807,-0.265994848297256,-0.20299888225155,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Bennington County","Vermont",35470,99,1,1,0,0,43.0125713,-73.1473048,2808,-0.198577258846816,-0.206918431498167,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Caledonia County","Vermont",29993,25,1,1,0,0,44.4678493,-72.0897101,2809,-0.265994848297256,-0.223343352097804,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Chittenden County","Vermont",163774,562,0,1,0,0,44.4531756,-73.0673673,2810,0.223238199471482,0.17785115269313,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Essex County","Vermont",6163,0,0,0,0,0,44.7065484,-71.7344471,2811,-0.288771060949432,-0.294806901100786,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Franklin County","Vermont",49402,70,0,1,0,0,44.8753987,-72.9297141,2812,-0.22499766552334,-0.165137895841032,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Grand Isle County","Vermont",7235,0,0,0,0,0,44.706737,-73.3042618,2813,-0.288771060949432,-0.291592091007156,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lamoille County","Vermont",25362,25,0,1,0,0,44.6090486,-72.6714363,2814,-0.265994848297256,-0.237231211746684,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Orange County","Vermont",28892,25,1,1,0,0,43.9950352,-72.3763533,2815,-0.265994848297256,-0.226645130001802,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Orleans County","Vermont",27037,25,1,1,0,0,44.8708524,-72.2565721,2816,-0.265994848297256,-0.232208070975387,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Rutland County","Vermont",58191,123,1,1,0,0,43.5299763,-73.0347131,2817,-0.176712094700727,-0.138780651519285,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Washington County","Vermont",58409,200,1,1,0,2,44.2690924,-72.6146505,2818,-0.106561359732025,-0.138126893496514,-0.13759901546463,-0.0425049136146688,-0.245447209414891,1.5690847482975
"Windham County","Vermont",42222,229,1,3,0,0,43.0028875,-72.7634259,2819,-0.0801409530555009,-0.18666992613232,-0.13759901546463,0.745403278581729,-0.245447209414891,-0.51904074054229
"Windsor County","Vermont",55062,60,2,2,0,1,43.5480465,-72.5944539,2820,-0.23410815058421,-0.148164178369069,0.299104122504934,0.35144918248353,-0.245447209414891,0.525022003877604
"Accomack County","Virginia",32316,0,0,0,0,0,37.7422207,-75.6743538,2821,-0.288771060949432,-0.216376930598268,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Albemarle County","Virginia",109330,285,0,2,2,0,38.0085107,-78.6086754,2822,-0.0291222367146269,0.014579584840912,-0.574302153434195,0.35144918248353,0.512484124227948,-0.51904074054229
"Alleghany County","Virginia",14860,205,1,0,1,0,37.8167022,-80.0227166,2823,-0.10200611720159,-0.268725554660209,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Amelia County","Virginia",13145,0,0,0,0,0,37.3319664,-78.008448,2824,-0.288771060949432,-0.273868651032015,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Amherst County","Virginia",31605,0,0,0,0,0,37.5997548,-79.1483701,2825,-0.288771060949432,-0.218509141397308,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Appomattox County","Virginia",15911,0,0,0,0,0,37.37433005,-78.7954765044086,2826,-0.288771060949432,-0.265573721256847,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Arlington County","Virginia",236842,334,0,1,0,0,38.8769326,-77.0893094,2827,0.0155191400836379,0.39697404814214,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Augusta County","Virginia",75558,255,1,1,0,0,38.1793809,-79.1525761,2828,-0.0564536918972379,-0.0866989286684759,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Bath County","Virginia",4147,25,1,1,0,0,38.05223825,-79.7375829004968,2829,-0.265994848297256,-0.300852663366418,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Bedford County","Virginia",78997,0,0,0,0,0,37.3123905,-79.5399003,2830,-0.288771060949432,-0.0763857459147514,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Bland County","Virginia",6280,0,0,0,0,0,37.1312101,-81.1154109,2831,-0.288771060949432,-0.294456030969298,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Botetourt County","Virginia",33419,0,0,0,0,0,37.5520825,-79.8029569,2832,-0.288771060949432,-0.213069154914244,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Brunswick County","Virginia",16231,0,0,0,0,0,36.7788996,-77.8670883,2833,-0.288771060949432,-0.264614076452778,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Buchanan County","Virginia",21004,134,1,1,0,0,37.2600448,-82.0320334,2834,-0.166690561133769,-0.250300374422093,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Buckingham County","Virginia",17148,0,0,0,0,0,37.5558826,-78.5547172,2835,-0.288771060949432,-0.261864094311119,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Campbell County","Virginia",54885,0,0,0,0,0,37.2158191,-79.1165953,2836,-0.288771060949432,-0.148694981901319,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Caroline County","Virginia",30725,0,0,0,0,0,38.0320305,-77.362363,2837,-0.288771060949432,-0.221148164608497,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Carroll County","Virginia",29791,0,0,0,0,0,36.7365816,-80.7439791,2838,-0.288771060949432,-0.223949127880372,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Charles City County","Virginia",6963,0,0,0,0,0,37.3705777,-77.0605098,2839,-0.288771060949432,-0.292407789090614,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Charlotte County","Virginia",11880,0,0,0,0,0,37.0416273,-78.6523968,2840,-0.288771060949432,-0.277662246898098,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Chesterfield County","Virginia",352802,466,1,3,1,0,37.3859982,-77.578509,2841,0.135777542887127,0.744725334016492,-0.13759901546463,0.745403278581729,0.133518457406528,-0.51904074054229
"Clarke County","Virginia",14619,0,0,0,0,0,39.119728,-77.9926448,2842,-0.288771060949432,-0.269448287153274,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Craig County","Virginia",5131,0,0,0,0,0,37.4760225,-80.1990826,2843,-0.288771060949432,-0.297901755593907,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Culpeper County","Virginia",52605,70,1,1,0,0,38.4912207,-77.9618216,2844,-0.22499766552334,-0.155532451130308,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Cumberland County","Virginia",9932,0,0,0,0,0,37.5004191,-78.2469202,2845,-0.288771060949432,-0.283504084642866,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Dickenson County","Virginia",14318,25,1,1,0,0,37.1226368,-82.359691,2846,-0.265994848297256,-0.270350953047101,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Dinwiddie County","Virginia",28544,0,0,0,0,1,37.0712818,-77.6480714,2847,-0.288771060949432,-0.227688743726227,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Essex County","Virginia",10953,67,1,1,0,0,37.9140592,-76.9326385,2848,-0.227730811041601,-0.280442217939884,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Fairfax County","Virginia",1147532,1708,5,3,2,3,38.8156356,-77.2836849,2849,1.26729978744723,3.12803319382094,1.60921353641363,0.745403278581729,0.512484124227948,2.61314749271739
"Fauquier County","Virginia",71222,97,1,0,1,0,38.7513714,-77.8141221,2850,-0.20039935585899,-0.0997021157636052,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Floyd County","Virginia",15749,0,0,0,0,0,36.9157056,-80.3876889,2851,-0.288771060949432,-0.266059541438906,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Fluvanna County","Virginia",27270,0,0,0,0,0,37.8488527,-78.2789994,2852,-0.288771060949432,-0.231509329602425,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Franklin County","Virginia",56042,37,1,1,0,0,36.9911656,-79.8839701,2853,-0.255062266224212,-0.145225266156608,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Frederick County","Virginia",89313,0,0,0,0,0,39.2127031,-78.279166,2854,-0.288771060949432,-0.0454491965435905,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Giles County","Virginia",16720,50,2,2,0,0,37.3088528,-80.7098781,2855,-0.24321863564508,-0.263147619236561,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Gloucester County","Virginia",37348,67,1,1,0,0,37.4452288,-76.5594479,2856,-0.227730811041601,-0.20128651605429,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Goochland County","Virginia",23753,0,0,0,0,0,37.7204342,-77.8837984,2857,-0.288771060949432,-0.242056425777141,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Grayson County","Virginia",15550,0,0,0,0,0,36.6512208,-81.2114025,2858,-0.288771060949432,-0.266656320551437,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Greene County","Virginia",19819,0,0,0,0,0,38.2954503,-78.4704823,2859,-0.288771060949432,-0.253854059087159,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Greensville County","Virginia",11336,0,0,0,0,0,36.6405713,-77.5768298,2860,-0.288771060949432,-0.279293643065015,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Halifax County","Virginia",33911,192,0,1,0,0,36.747244,-78.9425634,2861,-0.113849747780721,-0.211593701027989,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Hanover County","Virginia",107766,265,2,1,0,0,37.744783,-77.4464165,2862,-0.0473432068363676,0.00988932086102682,0.299104122504934,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Henrico County","Virginia",330818,1031,1,1,4,0,37.5455191,-77.4234124,2863,0.650519948826302,0.678797735976981,-0.13759901546463,-0.0425049136146688,1.27041545787079,-0.51904074054229
"Henry County","Virginia",50557,0,0,0,0,0,36.6725813,-79.9242922,2864,-0.288771060949432,-0.161674177876347,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Highland County","Virginia",2190,0,0,0,0,0,38.3860395,-79.5179853057402,2865,-0.288771060949432,-0.3067214911213,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Isle of Wight County","Virginia",37109,0,0,0,0,0,36.8953677,-76.7248143,2866,-0.288771060949432,-0.202003250767329,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"James City County","Virginia",76523,357,0,1,1,1,37.3211485,-76.7972515,2867,0.0364732557236397,-0.0838049998062066,-0.574302153434195,-0.0425049136146688,0.133518457406528,0.525022003877604
"King and Queen County","Virginia",7025,0,0,0,0,0,37.7196754,-76.8794158,2868,-0.288771060949432,-0.292221857909826,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"King George County","Virginia",26836,0,0,0,0,0,38.2786312,-77.175356,2869,-0.288771060949432,-0.232810847867943,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"King William County","Virginia",17148,0,0,0,0,0,37.6940722,-77.0690284,2870,-0.288771060949432,-0.261864094311119,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lancaster County","Virginia",10603,76,1,1,0,0,37.7625738,-76.4723233,2871,-0.219531374486817,-0.281491829444334,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Lee County","Virginia",23423,70,1,1,0,0,36.6841272,-83.0973211,2872,-0.22499766552334,-0.243046059481337,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Loudoun County","Virginia",413538,462,2,1,3,0,39.0984586,-77.6705008,2873,0.132133348862779,0.926865917828709,0.299104122504934,-0.0425049136146688,0.891449791049367,-0.51904074054229
"Louisa County","Virginia",37591,0,0,0,0,0,37.9854441,-77.9486307,2874,-0.288771060949432,-0.2005577857812,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lunenburg County","Virginia",12196,0,0,0,0,0,36.9445279,-78.2562001,2875,-0.288771060949432,-0.27671459765408,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Madison County","Virginia",13261,0,0,0,0,0,38.4114615,-78.2846634,2876,-0.288771060949432,-0.27352077979054,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Mathews County","Virginia",8834,0,0,0,0,0,37.4481394,-76.331696,2877,-0.288771060949432,-0.286796865876826,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Mecklenburg County","Virginia",30587,99,0,1,0,0,36.6798483,-78.314746,2878,-0.198577258846816,-0.221562011430251,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Middlesex County","Virginia",10582,0,0,0,0,0,37.6221412,-76.5904374,2879,-0.288771060949432,-0.281554806134601,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Montgomery County","Virginia",98535,280,2,1,0,0,37.1810438,-80.3918782,2880,-0.033677479245062,-0.017793432846339,0.299104122504934,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Nelson County","Virginia",14930,0,0,0,0,0,37.7755351,-78.8973622,2881,-0.288771060949432,-0.268515632359319,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"New Kent County","Virginia",23091,110,0,0,1,0,37.4971441,-76.9964301,2882,-0.188555725279858,-0.244041690965558,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"Northampton County","Virginia",11710,143,1,1,0,0,37.3688433,-75.9265679,2883,-0.158491124578986,-0.27817205820026,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Northumberland County","Virginia",12095,0,0,0,0,0,37.9314992,-76.4836686,2884,-0.288771060949432,-0.277017485545365,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Nottoway County","Virginia",15232,123,0,0,0,1,37.1489448,-78.0583926,2885,-0.176712094700727,-0.26760996757548,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Orange County","Virginia",37051,0,0,0,0,0,38.2490349,-78.013983,2886,-0.288771060949432,-0.202177186388066,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Page County","Virginia",23902,25,1,1,0,0,38.6002354,-78.5016516,2887,-0.265994848297256,-0.241609591165247,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Patrick County","Virginia",17608,25,0,0,1,0,36.6818706,-80.284636,2888,-0.265994848297256,-0.260484604905271,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"Pittsylvania County","Virginia",60354,0,0,0,0,0,36.8121678,-79.4364106,2889,-0.288771060949432,-0.132294052421784,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Powhatan County","Virginia",29652,0,0,0,0,0,37.5531622,-77.9112655,2890,-0.288771060949432,-0.224365973592139,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Prince Edward County","Virginia",22802,116,1,1,0,0,37.2293293,-78.4628573,2891,-0.183089434243336,-0.244908370179232,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Prince George County","Virginia",38353,0,0,0,0,0,37.1815024,-77.2153144,2892,-0.288771060949432,-0.198272631591512,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Prince William County","Virginia",470335,243,2,2,0,1,38.7389846,-77.5536743,2893,-0.0673862739702824,1.09719387388084,0.299104122504934,0.35144918248353,-0.245447209414891,0.525022003877604
"Pulaski County","Virginia",34027,135,1,0,1,0,37.0580572,-80.7297289,2894,-0.165779512627682,-0.211245829786514,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Rappahannock County","Virginia",7370,0,0,0,0,0,38.6926326,-78.1495818,2895,-0.288771060949432,-0.29118724085544,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Richmond County","Virginia",9023,0,0,0,0,0,37.9476108,-76.7161921,2896,-0.288771060949432,-0.286230075664423,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Roanoke County","Virginia",94186,110,0,0,0,1,37.2377673,-80.0759642,2897,-0.188555725279858,-0.0308356055116336,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Rockbridge County","Virginia",22573,0,0,0,0,0,37.8331804,-79.4622597,2898,-0.288771060949432,-0.245595115992144,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Rockingham County","Virginia",81948,238,1,1,0,0,38.5080288,-78.8949442,2899,-0.0719415165007175,-0.0675360214872314,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Russell County","Virginia",26586,78,1,1,0,0,36.9251814,-82.1147841,2900,-0.217709277474643,-0.233560570371121,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Scott County","Virginia",21566,0,0,0,0,0,36.7117473,-82.5893052,2901,-0.288771060949432,-0.248614998234947,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Shenandoah County","Virginia",43616,25,1,1,0,0,38.856559,-78.5890893,2902,-0.265994848297256,-0.182489473454597,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Smyth County","Virginia",30104,377,2,1,0,2,36.8361654,-81.5298828,2903,0.0546942258453805,-0.223010475306392,0.299104122504934,-0.0425049136146688,-0.245447209414891,1.5690847482975
"Southampton County","Virginia",17631,0,0,0,0,0,36.6959378,-77.1586002,2904,-0.288771060949432,-0.260415630434978,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Spotsylvania County","Virginia",136215,100,1,0,1,0,38.1880936,-77.6741751,2905,-0.197666210340729,0.0952047428327364,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Stafford County","Virginia",152882,100,1,1,0,0,38.4167265,-77.4579783,2906,-0.197666210340729,0.145187242674646,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Surry County","Virginia",6422,0,0,0,0,0,37.1118778,-76.895924,2907,-0.288771060949432,-0.294030188587493,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Sussex County","Virginia",11159,0,0,0,0,0,36.9096897,-77.2741121,2908,-0.288771060949432,-0.279824446597265,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Tazewell County","Virginia",40595,231,2,1,1,0,37.1236041,-81.5684129,2909,-0.0783188560433268,-0.191549120183007,0.299104122504934,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Warren County","Virginia",40164,60,1,1,0,0,38.9131907,-78.2096656,2910,-0.23410815058421,-0.192841641778486,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Washington County","Virginia",53740,251,1,2,0,0,36.740236,-81.9421666,2911,-0.0600978859215861,-0.152128710965877,-0.13759901546463,0.35144918248353,-0.245447209414891,-0.51904074054229
"Westmoreland County","Virginia",18015,0,0,0,0,0,38.1153203,-76.7567355,2912,-0.288771060949432,-0.259264056670096,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Wise County","Virginia",37383,60,1,1,0,0,37.0170633,-82.6103804,2913,-0.23410815058421,-0.201181554903845,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Wythe County","Virginia",28684,108,1,0,1,0,36.9118401,-81.0639347,2914,-0.190377822292032,-0.227268899124447,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"York County","Virginia",68280,145,2,1,0,0,37.2230374,-76.5156945,2915,-0.156669027566812,-0.108524850181011,0.299104122504934,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Alexandria city","Virginia",159428,0,0,0,0,0,38.8051095,-77.0470229,2916,-0.288771060949432,0.164817976697874,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Bristol city","Virginia",16762,0,0,0,0,0,36.6176148,-82.1484049,2917,-0.288771060949432,-0.263021665856027,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Buena Vista city","Virginia",6478,0,0,0,0,0,37.7369857,-79.3545676,2918,-0.288771060949432,-0.293862250746781,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Charlottesville city","Virginia",47266,0,0,0,0,0,38.029306,-78.4766781,2919,-0.288771060949432,-0.171543524908189,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Chesapeake city","Virginia",244835,0,0,0,0,0,36.7183708,-76.2466798,2920,-0.288771060949432,0.420944176013765,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Colonial Heights city","Virginia",17370,0,0,0,0,0,37.2659454,-77.3990079168171,2921,-0.288771060949432,-0.261198340728297,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Covington city","Virginia",5538,0,0,0,0,0,37.7810972,-79.9881199,2922,-0.288771060949432,-0.296681207358732,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Danville city","Virginia",40044,0,0,0,0,0,36.5706943,-79.3882557,2923,-0.288771060949432,-0.193201508580012,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Emporia city","Virginia",5346,0,0,0,0,0,36.6937606,-77.5357141,2924,-0.288771060949432,-0.297256994241174,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Fairfax city","Virginia",24019,0,0,0,0,0,38.8506152,-77.3005455,2925,-0.288771060949432,-0.241258721033759,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Falls Church city","Virginia",14617,0,0,0,0,0,38.882334,-77.1710914,2926,-0.288771060949432,-0.269454284933299,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Franklin city","Virginia",7967,90,0,0,1,0,36.6793195,-76.9364366,2927,-0.206776695401599,-0.289396903517849,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"Fredericksburg city","Virginia",29036,0,0,0,0,0,38.2967927,-77.483409,2928,-0.288771060949432,-0.226213289839971,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Galax city","Virginia",6347,0,0,0,0,0,36.6612387,-80.9238671,2929,-0.288771060949432,-0.294255105338446,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Hampton city","Virginia",134510,0,0,0,0,0,37.0520315,-76.2856365,2930,-0.288771060949432,0.0900916353610585,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Harrisonburg city","Virginia",53016,0,0,0,0,0,38.4493315,-78.8688833,2931,-0.288771060949432,-0.154299907335082,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Hopewell city","Virginia",22529,0,0,0,0,0,37.280149,-77.2948783,2932,-0.288771060949432,-0.245727067152703,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lexington city","Virginia",7446,0,0,0,0,0,37.775132,-79.4410488,2933,-0.288771060949432,-0.290959325214473,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lynchburg city","Virginia",82168,0,0,0,0,0,37.40088,-79.1844923945908,2934,-0.288771060949432,-0.0668762656844343,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Manassas city","Virginia",41085,0,0,0,0,0,38.743235,-77.4746953,2935,-0.288771060949432,-0.190079664076777,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Manassas Park city","Virginia",17478,0,0,0,0,0,38.77090695,-77.4363014608697,2936,-0.288771060949432,-0.260874460606923,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
